salario,exp,educ,homem
1066.6666666666667,40,14,1
933.3333333333334,40,8,0
1800,44,17,1
666.6666666666666,40,12,0
1322.2221875,40,15,0
1400,40,15,1
133.33333333333334,24,7,1
40,1,17,1
66.66666666666667,15,16,0
600,18,17,1
333.3333333333333,25,17,0
2666.6666666666665,30,14,1
866.6666666666666,40,10,0
2333.3333333333335,30,17,0
1100,40,15,0
1226.6666666666667,45,12,1
800,23,10,0
800,28,15,1
2600,45,18,0
333.3333333333333,40,18,1
1333.3333333333333,33,14,0
1333.3333333333333,36,12,1
1333.3333333333333,45,13,1
1333.3333333333333,40,17,1
1333.3333333333333,49,13,1
1333.3333333333333,45,15,0
1333.3333333333333,32,12,0
1333.3333333333333,40,17,0
1333.3333333333333,40,17,0
2333.3333333333335,35,17,1
1000,45,17,0
1083.3333333333333,40,15,0
533.3333333333334,40,10,0
400,4,17,1
1333.3333333333333,50,17,0
600,20,15,0
1400,36,15,1
1466.6666666666667,45,15,0
1333.3333333333333,40,17,0
1133.3333333333333,35,17,0
93.33333333333333,24,13,0
2666.6666666666665,45,17,1
200,40,17,0
800,25,15,0
1053.3333333333333,46,12,0
1466.6666666666667,43,12,1
666.6666666666666,35,17,1
866.6666666666666,40,12,0
1333.3333333333333,30,17,0
266.6666666666667,8,17,0
933.3333333333334,36,19,0
933.3333333333334,48,17,0
1253.3333333333333,41,17,1
1666.6666666666667,40,12,1
1933.3333333333333,45,18,1
2000,40,17,0
533.3333333333334,40,14,0
1333.3333333333333,25,17,0
1333.3333333333333,40,17,0
1200,45,17,1
1666.6666666666667,35,15,0
666.6666666666666,35,15,1
533.3333333333334,40,12,1
333.3333333333333,25,17,0
1166.6666666666667,49,17,0
933.3333333333334,40,7,0
966.6666666666666,46,13,1
866.6666666666666,38,15,0
2333.3333333333335,40,17,1
466.6666666666667,35,17,0
666.6666666666666,48,15,0
800,45,17,0
800,39,15,0
1266.6666666666667,34,17,0
780,36,10,1
1533.3333333333333,48,12,1
400,20,15,1
973.3333333333334,13,17,0
800,15,19,1
333.3333333333333,48,15,0
816.6666666666666,30,17,0
600,20,15,1
600,45,12,1
1000,45,17,0
1000,40,16,0
4000,40,17,0
1333.3333333333333,30,15,0
666.6666666666666,48,17,1
766.6666666666666,40,15,0
1800,50,17,0
80,12,14,1
1666.6666666666667,40,15,1
754.6666666666666,24,9,1
1666.6666666666667,40,15,0
1200,40,15,1
380,30,12,1
933.3333333333334,24,15,1
933.3333333333334,48,12,1
1066.6666666666667,45,13,0
1600,45,12,0
1600,45,7,0
1066.6666666666667,43,9,1
1333.3333333333333,35,12,0
2000,40,17,1
1500,40,13,1
1000,36,11,1
933.3333333333334,40,12,0
800,48,15,1
666.6666666666666,28,12,0
1400,48,12,1
1120,40,17,1
720,16,15,0
1666.6666666666667,35,17,1
2666.6666666666665,35,15,0
866.6666666666666,18,15,1
2333.3333333333335,40,12,1
533.3333333333334,40,12,0
66.66666666666667,42,14,1
2266.6666666666665,30,17,0
866.6666666666666,30,17,1
666.6666666666666,30,17,0
666.6666666666666,30,17,1
600,18,15,0
694.4444270833334,30,17,0
1420,34,17,0
666.6666666666666,35,12,1
600,20,17,0
900,40,12,1
320,8,17,0
1040,49,7,1
1646.6666666666667,14,14,1
1600,40,16,0
1440,45,18,1
733.3333333333334,35,15,1
4000,30,19,0
400,30,17,1
533.3333333333334,48,17,0
966.6666666666666,36,15,1
800,40,17,0
866.6666666666666,35,16,0
2000,40,15,0
133.33333333333334,24,15,0
1000,6,17,1
133.33333333333334,30,17,1
1000,40,12,1
526.6666666666666,50,17,1
853.3333333333334,30,15,0
1200,35,16,1
1466.6666666666667,30,15,0
2000,40,14,1
1000,40,15,0
1200,40,17,1
1333.3333333333333,40,14,0
1333.3333333333333,25,17,1
750,25,15,0
2005.555625,50,17,1
722.2222395833334,40,17,1
800,20,16,1
533.3333333333334,18,17,0
2000,17,15,0
2333.3333333333335,50,15,1
666.6666666666666,30,14,0
333.3333333333333,20,16,0
683.3333333333334,35,17,1
333.3333333333333,8,14,1
2661.1110416666666,45,17,1
1533.3333333333333,40,19,0
1200,40,18,0
2000,40,17,0
2000,40,17,1
866.6666666666666,40,12,1
1666.6666666666667,40,12,0
933.3333333333334,42,15,1
1466.6666666666667,25,10,0
200,18,17,1
733.3333333333334,50,12,1
1333.3333333333333,20,17,0
1266.6666666666667,48,7,0
1000,32,7,1
2000,40,17,1
1466.6666666666667,45,17,1
1133.3333333333333,40,17,0
2333.3333333333335,40,15,1
1333.3333333333333,38,17,0
800,30,17,1
1666.6666666666667,30,17,1
2233.3333333333335,30,17,0
933.3333333333334,45,12,1
800,40,14,1
1000,40,17,1
1083.3333333333333,45,12,0
1300,45,16,1
733.3333333333334,20,15,1
1333.3333333333333,40,12,0
566.6666666666666,30,12,1
660,26,17,0
800,45,12,0
666.6666666666666,38,12,0
166.66666666666666,20,14,1
933.3333333333334,40,17,0
1333.3333333333333,41,17,0
2500.6,26,17,0
600,20,17,1
1500,33,17,1
800,40,12,0
2000,36,7,1
1966.6666666666667,50,17,0
2000,40,12,1
2666.6666666666665,48,17,0
633.3333333333334,26,17,1
986.6666666666666,45,7,0
1877.7777083333333,45,7,0
200,15,15,0
426.6666666666667,14,14,0
1343.3333333333333,45,12,0
877.7778125,45,15,0
2333.3333333333335,37,17,1
1400,27,17,0
2000,35,13,1
2000,45,17,1
1000,40,15,1
973.3333333333334,44,15,1
666.6666666666666,35,15,1
833.3333333333334,40,12,1
1000,31,15,1
1000,26,15,0
1000,50,15,1
966.6666666666666,40,17,1
1533.3333333333333,32,19,1
233.33333333333334,16,17,0
66.66666666666667,25,13,1
1333.3333333333333,40,15,0
2000,40,17,1
973.3333333333334,48,10,1
933.3333333333334,10,15,0
500,40,12,1
1000,40,14,1
1266.6666666666667,40,15,0
800,30,17,0
2333.3333333333335,40,17,1
2133.3333333333335,40,17,1
1666.6666666666667,40,17,1
66.66666666666667,9,15,0
1800,35,14,1
533.3333333333334,42,17,1
866.6666666666666,38,17,0
466.6666666666667,45,17,0
1000,40,15,0
1400,9,12,1
186.66666666666666,36,7,1
1333.3333333333333,38,17,0
1750,38,17,0
1666.6666666666667,44,15,0
4000,40,17,0
433.3333333333333,25,12,1
1000,45,16,0
533.3333333333334,45,17,0
2350.6,40,17,0
400,45,12,0
1333.3333333333333,45,17,1
944.4444791666666,32,12,0
2000,38,12,0
1000,42,12,1
1666.6666666666667,40,13,0
666.6666666666666,40,15,1
1533.3333333333333,40,12,0
1266.6666666666667,36,17,1
1166.6666666666667,40,9,0
933.3333333333334,45,0,1
1000,40,17,1
1000,45,17,0
1588.8888541666668,40,0,0
4133.333333333333,40,17,0
666.6666666666666,36,17,0
1046.6666666666667,42,17,1
2966.6666666666665,50,12,1
1333.3333333333333,40,17,1
1060,41,17,0
1333.3333333333333,20,17,1
866.6666666666666,40,19,0
1000,40,17,1
1000,35,14,0
1133.3333333333333,34,13,0
800,30,12,0
1000,39,15,1
1600,40,15,1
400,10,15,1
4000,30,15,1
1613.3333333333333,45,16,0
766.6666666666666,40,15,1
933.3333333333334,40,17,0
2066.6666666666665,41,17,1
1000,48,17,1
1000,30,17,1
3133.3333333333335,38,17,0
1000,50,15,1
1233.3333333333333,29,17,1
366.6666666666667,40,12,1
1133.3333333333333,45,15,0
1041.1110416666668,41,17,1
2266.6666666666665,40,19,0
766.6666666666666,40,18,0
666.6666666666666,45,15,1
2166.6666666666665,40,17,0
333.3333333333333,40,17,0
666.6666666666666,20,17,1
800,25,17,0
1000,40,17,1
2000,34,19,0
2666.6666666666665,39,16,0
1666.6666666666667,35,17,0
2000,42,17,1
253.33333333333334,18,16,1
1533.3333333333333,46,17,0
906.6666666666666,45,17,0
1333.3333333333333,38,15,1
1133.3333333333333,40,12,1
1400,30,17,0
1333.3333333333333,35,17,1
1061.1110416666668,40,17,1
1666.6666666666667,38,12,1
800,4,12,1
1133.3333333333333,30,14,1
1000,40,17,0
1666.6666666666667,45,12,0
2000,35,17,0
1133.3333333333333,45,14,1
1000,45,15,0
520,14,15,0
666.6666666666666,45,16,0
1666.6666666666667,45,17,1
1666.6666666666667,40,19,0
1666.6666666666667,36,10,0
2666.6666666666665,40,17,1
2233.3333333333335,50,19,1
1140,18,17,1
1133.3333333333333,44,19,1
1166.6666666666667,40,17,1
2600,50,17,0
966.6666666666666,35,17,0
266.6666666666667,35,17,1
1000,40,17,1
33.333333333333336,6,6,1
600,8,17,0
2000,48,17,0
1166.6666666666667,48,17,0
966.6666666666666,30,19,1
266.6666666666667,30,15,1
2000,50,17,1
80,35,12,0
2333.3333333333335,40,12,0
1533.3333333333333,40,12,0
2066.6666666666665,20,17,1
693.3333333333334,42,6,0
2456.155625,40,19,0
1120,50,17,1
1333.3333333333333,50,17,1
1066.6666666666667,50,13,0
1200,36,11,0
1000,42,12,0
1733.3333333333333,40,17,1
2000,30,17,0
3333.3333333333335,30,17,0
1493.3333333333333,39,17,0
1866.6666666666667,39,17,0
1200,40,15,0
1533.3333333333333,35,17,1
1600,30,15,1
2333.3333333333335,48,12,1
600,30,13,0
707.7777604166666,40,14,1
2066.6666666666665,40,14,1
1200,40,14,1
666.6666666666666,40,19,1
1333.3333333333333,45,19,1
1333.3333333333333,45,17,1
1000,40,14,1
2000,50,17,1
2866.6666666666665,45,17,1
1733.3333333333333,42,17,1
1333.3333333333333,40,19,0
1000,16,17,0
233.33333333333334,24,15,1
533.3333333333334,45,17,1
333.3333333333333,45,15,0
3333.3333333333335,50,17,0
1577.7778125,27,17,1
6666.666666666667,50,19,0
1000,40,17,0
333.3333333333333,20,13,0
1666.6666666666667,35,15,1
3666.6666666666665,35,17,0
1666.6666666666667,45,3,1
1333.3333333333333,40,15,0
1333.3333333333333,29,15,1
1933.3333333333333,38,17,0
1533.3333333333333,38,19,1
1333.3333333333333,45,18,0
1466.6666666666667,50,19,0
466.6666666666667,25,13,1
2000,48,15,1
2000,40,15,1
1866.6666666666667,35,15,1
1333.3333333333333,40,15,1
1266.6666666666667,30,15,0
1533.3333333333333,40,17,0
3633.3333333333335,40,15,0
266.6666666666667,40,15,0
3333.3333333333335,40,17,0
533.3333333333334,32,12,1
200,40,12,1
1333.3333333333333,40,12,1
1333.3333333333333,40,15,0
1333.3333333333333,48,17,0
1333.3333333333333,38,16,0
4333.333333333333,40,15,0
1400,48,12,1
1200,35,17,1
1333.3333333333333,45,15,1
1333.3333333333333,45,18,1
333.3333333333333,12,17,1
800,12,17,1
260,3,12,1
1200,40,13,1
1933.3333333333333,45,19,1
1333.3333333333333,40,19,0
1266.6666666666667,20,12,0
2000,45,17,1
1200,6,13,1
4333.333333333333,44,19,1
266.6666666666667,40,19,1
1333.3333333333333,40,19,0
1200,48,7,1
1200,48,12,0
666.6666666666666,25,15,1
1233.3333333333333,35,19,0
2666.6666666666665,40,16,1
1000,40,17,1
2666.6666666666665,45,17,0
2000,45,17,0
533.3333333333334,40,17,0
1433.3333333333333,35,15,0
4000,20,15,1
1973.3333333333333,40,17,0
333.3333333333333,44,12,1
1666.6666666666667,40,12,1
1466.6666666666667,40,15,0
2000,45,17,0
2000,24,17,0
2000,45,15,1
1000,40,13,1
2000,40,19,1
2000,30,17,0
850,45,14,1
1000,45,17,1
2133.3333333333335,43,16,1
1333.3333333333333,45,19,1
1666.6666666666667,45,17,1
1666.6666666666667,45,17,1
1000,48,13,0
2946.6666666666665,45,17,1
1466.6666666666667,46,17,1
2000,40,17,0
200,4,17,0
1600,40,7,1
2033.3333333333333,45,17,1
2133.3333333333335,40,14,1
2666.6666666666665,50,17,1
800,40,17,0
1333.3333333333333,12,14,0
1833.3333333333333,38,17,0
2133.3333333333335,28,17,0
1000,24,17,1
1433.3333333333333,29,14,0
2333.3333333333335,40,17,0
1166.6666666666667,50,19,0
1666.6666666666667,45,17,1
2333.3333333333335,40,12,1
600,18,12,0
1666.6666666666667,36,11,0
1666.6666666666667,30,15,1
1066.6666666666667,35,17,1
466.6666666666667,12,17,0
2944.444375,45,19,1
990,45,19,1
433.3333333333333,32,12,1
400,12,17,0
2333.3333333333335,30,17,0
1000,40,17,0
1733.3333333333333,28,14,1
1333.3333333333333,40,12,0
1333.3333333333333,21,11,1
40,21,17,0
3333.3333333333335,50,17,0
1600,40,17,1
2166.6666666666665,45,12,0
1533.3333333333333,45,19,0
1866.6666666666667,45,17,0
1200,25,17,0
2000,36,15,0
2266.6666666666665,35,17,1
3333.3333333333335,15,16,0
2400,48,19,1
1200,32,17,1
1533.3333333333333,40,17,1
1666.6666666666667,35,17,1
1746.6666666666667,40,17,0
2666.6666666666665,40,17,1
2000,30,17,1
466.6666666666667,32,17,1
1693.3333333333333,41,17,1
2000,35,13,1
1666.6666666666667,39,15,0
1666.6666666666667,45,19,0
2266.6666666666665,40,17,0
1633.3333333333333,45,17,1
1733.3333333333333,41,14,1
1333.3333333333333,40,15,0
2333.3333333333335,45,17,0
1533.3333333333333,35,15,1
360,40,17,1
1333.3333333333333,37,17,1
2333.3333333333335,36,17,0
1266.6666666666667,13,15,1
1020,36,17,1
2866.6666666666665,35,19,0
3000,40,19,0
2200,50,17,1
2133.3333333333335,35,17,1
1666.6666666666667,35,17,0
1453.3333333333333,11,17,0
2000,49,17,1
166.66666666666666,6,11,0
2666.6666666666665,50,19,0
4000,40,19,1
466.6666666666667,40,17,0
2233.3333333333335,40,17,1
1466.6666666666667,35,17,1
2666.6666666666665,40,17,1
933.3333333333334,43,17,0
2000,45,17,0
3066.6666666666665,49,17,1
1666.6666666666667,49,17,1
1666.6666666666667,46,17,1
1866.6666666666667,48,15,1
1666.6666666666667,35,17,1
2000,24,17,1
2266.6666666666665,45,12,1
2666.6666666666665,45,19,1
4000,30,15,0
2666.6666666666665,45,17,0
2666.6666666666665,35,19,1
600,25,17,1
533.3333333333334,36,12,0
1877.7777083333333,45,15,0
1400,40,17,1
1866.6666666666667,40,17,0
866.6666666666666,50,17,0
1805.555625,40,19,1
4000,40,17,1
1666.6666666666667,40,7,1
960,47,13,0
2933.3333333333335,49,17,0
1666.6666666666667,50,19,1
2000,40,14,0
1333.3333333333333,45,17,1
1333.3333333333333,30,17,1
1333.3333333333333,30,15,1
2333.3333333333335,40,15,0
4000,35,17,0
2166.6666666666665,35,12,0
1866.6666666666667,40,17,1
2666.6666666666665,27,15,1
1466.6666666666667,7,17,0
2644.444375,47,15,1
4000,30,15,0
2666.6666666666665,45,17,1
2000,32,17,0
2333.3333333333335,40,17,0
2933.3333333333335,48,17,0
1333.3333333333333,35,12,1
4000,35,19,0
2133.3333333333335,35,17,0
2133.3333333333335,40,17,0
2000,36,14,0
2266.6666666666665,37,19,1
4666.666666666667,32,19,0
4000,40,19,0
2200,50,16,1
2266.6666666666665,40,17,0
2333.3333333333335,35,17,0
2946.6666666666665,50,15,0
2400,45,15,0
4133.333333333333,40,17,0
1000,40,17,0
2133.3333333333335,40,17,1
2666.6666666666665,40,14,1
1333.3333333333333,30,17,0
2666.6666666666665,30,19,1
2466.6666666666665,42,19,1
2666.6666666666665,45,17,1
2866.6666666666665,50,16,1
2666.6666666666665,47,19,1
4000,40,17,1
10000,40,19,0
3333.3333333333335,40,19,0
533.3333333333334,25,19,1
10000,40,17,0
866.6666666666666,45,15,1
400,48,16,1
4166.666666666667,25,17,0
4333.333333333333,50,17,0
4333.333333333333,40,17,1
5333.333333333333,42,19,1
7200,35,17,0
200,48,12,1
66.66666666666667,6,13,1
400,48,9,0
280,44,7,0
500,50,12,0
